17:39:24	获取网页html  name 'r' is not defined	spider
17:42:21	获取网页html  name 'r' is not defined	spider
17:45:04	获取网页html  name 'r' is not defined	spider
17:45:35	获取网页html  name 'r' is not defined	spider
